Period,Region,DirectTax,IndirectTax
Mar-08,Dar es Salaam," 5,236,409,430.5 "," 4,720,099,620.54 "
Apr-08,Dar es Salaam," 3,210,503,530.8 "," 3,173,823,691.45 "
May-08,Dar es Salaam," 3,540,900,000.0 "," 6,024,000,000.00 "
Jun-08,Dar es Salaam," 5,028,292,361.2 "," 2,348,181,186.26 "
Jul-08,Dar es Salaam," 4,296,943,588.0 "," 2,250,030,956.12 "
Aug-08,Dar es Salaam," 4,266,299,678.4 "," 3,141,129,427.81 "
Sep-08,Dar es Salaam," 6,558,274,644.3 "," 3,163,298,578.78 "
Oct-08,Dar es Salaam," 4,240,438,383.8 "," 4,483,524,607.90 "
Nov-08,Dar es Salaam," 4,631,112,104.8 "," 4,922,345,162.37 "
Dec-08,Dar es Salaam," 9,639,551,355.9 "," 3,725,619,671.96 "
Jan-09,Dar es Salaam," 8,080,880,757.2 "," 2,622,683,945.95 "
Feb-09,Dar es Salaam," 3,945,321,194.4 "," 3,899,255,689.74 "
Mar-09,Dar es Salaam," 6,772,236,635.7 "," 3,474,814,525.34 "
Apr-09,Dar es Salaam," 5,464,458,379.4 "," 2,297,800,000.00 "
May-09,Dar es Salaam," 9,387,015,787.0 "," 3,584,101,369.02 "
Jun-09,Dar es Salaam," 10,283,451,175.5 "," 4,751,125,783.57 "
Jul-09,Dar es Salaam," 6,586,534,192.2 "," 3,021,019,411.38 "
Aug-09,Dar es Salaam," 6,648,035,736.8 "," 2,993,792,174.59 "
Sep-09,Dar es Salaam," 7,717,603,167.4 "," 3,196,073,152.30 "
Oct-09,Dar es Salaam," 7,496,110,269.0 "," 3,503,594,443.72 "
Nov-09,Dar es Salaam," 6,862,868,441.0 "," 3,082,979,027.96 "
Dec-09,Dar es Salaam," 12,195,191,575.4 "," 3,598,938,126.59 "
Jan-10,Dar es Salaam," 7,065,286,177.1 "," 3,351,990,534.69 "
Feb-10,Dar es Salaam," 6,317,491,847.3 "," 3,334,388,240.21 "
Mar-10,Dar es Salaam," 11,401,735,710.4 "," 3,213,971,520.43 "
Apr-10,Dar es Salaam," 6,574,537,623.3 "," 3,462,186,487.19 "
May-10,Dar es Salaam," 7,984,769,629.2 "," 3,522,109,431.81 "
Jun-10,Dar es Salaam," 9,513,177,840.7 "," 4,101,855,575.88 "
Jul-10,Dar es Salaam," 7,417,441,600.0 "," 4,258,785,472.57 "
Aug-10,Dar es Salaam," 6,351,560,480.5 "," 5,507,792,203.90 "
Sep-10,Dar es Salaam," 10,404,958,566.1 "," 5,380,518,741.58 "
Oct-10,Dar es Salaam," 9,688,426,659.1 "," 4,513,553,273.83 "
Nov-10,Dar es Salaam," 10,324,936,891.2 "," 3,247,430,195.33 "
Dec-10,Dar es Salaam," 15,090,304,070.9 "," 5,650,635,894.23 "
Jan-11,Dar es Salaam," 8,169,130,034.8 "," 5,361,502,583.58 "
Feb-11,Dar es Salaam," 7,776,783,611.0 "," 4,579,387,350.16 "
Mar-11,Dar es Salaam," 14,124,809,616.5 "," 4,921,484,248.91 "
Apr-11,Dar es Salaam," 6,846,362,343.4 "," 4,365,914,656.90 "
May-11,Dar es Salaam," 11,350,614,967.8 "," 4,230,912,227.39 "
Jun-11,Dar es Salaam," 14,661,692,019.2 "," 7,817,888,605.77 "
Jul-11,Dar es Salaam," 10,649,692,134.7 "," 5,092,840,449.85 "
Aug-11,Dar es Salaam," 9,916,195,770.8 "," 7,274,114,548.35 "
Sep-11,Dar es Salaam," 11,956,847,281.8 "," 6,344,756,193.46 "
Oct-11,Dar es Salaam," 10,369,826,164.9 "," 5,652,478,298.65 "
Nov-11,Dar es Salaam," 13,876,232,745.1 "," 5,438,896,017.13 "
Dec-11,Dar es Salaam," 16,767,861,595.3 "," 8,217,948,431.31 "
Jan-12,Dar es Salaam," 12,005,471,976.1 "," 12,571,137,931.68 "
Feb-12,Dar es Salaam," 14,472,149,249.0 "," 5,636,861,683.00 "
Mar-12,Dar es Salaam," 22,959,556,825.9 "," 7,484,676,135.70 "
Apr-12,Dar es Salaam," 15,688,497,352.2 "," 7,768,087,497.73 "
May-12,Dar es Salaam," 14,130,214,743.9 "," 7,562,116,222.01 "
Jun-12,Dar es Salaam," 33,545,228,092.3 "," 13,390,551,665.80 "
Jul-12,Dar es Salaam," 16,230,789,056.9 "," 5,205,779,671.32 "
Aug-12,Dar es Salaam," 12,540,532,110.5 "," 8,330,513,578.56 "
Sep-12,Dar es Salaam," 19,385,913,993.4 "," 8,810,556,047.45 "
Oct-12,Dar es Salaam," 19,385,913,993.4 "," 5,955,330,391.05 "
Nov-12,Dar es Salaam," 13,802,067,824.5 "," 6,633,401,029.13 "
Dec-12,Dar es Salaam," 11,912,039,089.4 "," 8,157,335,344.18 "
Jan-13,Dar es Salaam," 12,004,709,310.3 "," 9,013,116,004.90 "
Feb-13,Dar es Salaam," 9,040,795,498.5 "," 10,206,785,269.72 "
Mar-13,Dar es Salaam," 17,834,458,845.9 "," 7,439,347,044.49 "
Apr-13,Dar es Salaam," 12,311,374,708.8 "," 7,239,471,183.79 "
May-13,Dar es Salaam," 20,320,088,105.2 "," 7,142,433,240.72 "
Jun-13,Dar es Salaam," 27,734,840,864.0 "," 10,480,280,300.23 "
Jul-13,Dar es Salaam," 20,602,471,828.9 "," 7,337,736,981.07 "
Aug-13,Dar es Salaam," 13,315,696,308.4 "," 9,168,095,777.81 "
Sep-13,Dar es Salaam," 24,184,667,182.2 "," 9,265,317,008.83 "
Oct-13,Dar es Salaam," 18,954,580,375.1 "," 8,036,181,734.22 "
Nov-13,Dar es Salaam," 17,346,783,787.2 "," 8,141,521,333.04 "
Dec-13,Dar es Salaam," 29,812,319,311.3 "," 6,983,136,670.53 "
Jan-14,Dar es Salaam," 22,918,465,282.1 "," 7,531,765,119.44 "
Feb-14,Dar es Salaam," 21,773,855,522.1 "," 6,587,788,126.81 "
Mar-14,Dar es Salaam," 24,841,756,257.0 "," 7,629,651,769.99 "
Apr-14,Dar es Salaam," 20,700,472,807.5 "," 7,917,566,047.67 "
May-14,Dar es Salaam," 20,870,302,963.3 "," 7,734,293,291.93 "
Jun-14,Dar es Salaam," 30,982,533,765.3 "," 13,133,765,809.22 "
Jul-14,Dar es Salaam," 29,816,175,476.4 "," 8,979,017,630.58 "
Aug-14,Dar es Salaam," 16,055,932,204.7 "," 9,473,998,814.90 "
Sep-14,Dar es Salaam," 24,605,677,695.3 "," 9,301,837,768.98 "
Oct-14,Dar es Salaam," 19,438,472,461.8 "," 11,516,905,155.59 "
Nov-14,Dar es Salaam," 20,613,555,782.4 "," 9,163,430,420.74 "
Dec-14,Dar es Salaam," 28,553,690,025.9 "," 13,244,424,630.79 "
Jan-15,Dar es Salaam," 18,001,308,900.8 "," 11,681,009,963.60 "
Feb-15,Dar es Salaam," 17,655,427,773.7 "," 9,345,440,238.92 "
Mar-15,Dar es Salaam," 20,808,142,114.3 "," 14,473,339,947.20 "
Apr-15,Dar es Salaam," 19,121,444,955.0 "," 11,405,925,380.03 "
May-15,Dar es Salaam," 19,180,707,745.8 "," 10,650,895,956.40 "
Jun-15,Dar es Salaam," 26,951,186,855.6 "," 13,261,102,434.26 "
Jul-15,Dar es Salaam," 21,435,487,354.8 "," 11,522,591,365.77 "
Aug-15,Dar es Salaam," 17,881,396,588.1 "," 9,692,229,937.25 "
Sep-15,Dar es Salaam," 22,736,426,253.6 "," 11,638,095,275.88 "
Oct-15,Dar es Salaam," 20,837,409,738.9 "," 11,157,525,185.23 "
Nov-15,Dar es Salaam," 20,199,031,125.8 "," 11,643,891,757.95 "
Dec-15,Dar es Salaam," 32,486,334,797.3 "," 17,138,220,521.45 "
Jan-16,Dar es Salaam," 23,342,834,536.3 "," 15,557,490,934.30 "
Feb-16,Dar es Salaam," 23,225,156,192.3 "," 17,113,203,267.04 "
Mar-16,Dar es Salaam," 28,201,308,265.6 "," 16,854,003,483.28 "
Apr-16,Dar es Salaam," 24,692,967,550.1 "," 13,886,611,769.78 "
May-16,Dar es Salaam," 24,699,676,133.6 "," 14,509,867,175.84 "
Jun-16,Dar es Salaam," 41,892,810,173.5 "," 15,107,845,159.68 "
Jul-16,Dar es Salaam," 24,538,363,686.2 "," 16,806,102,040.47 "
Aug-16,Dar es Salaam," 24,891,575,606.9 "," 37,208,526,050.87 "
Sep-16,Dar es Salaam," 30,787,752,442.6 "," 18,470,473,416.76 "
Oct-16,Dar es Salaam," 26,483,542,614.2 "," 16,382,406,174.87 "
Nov-16,Dar es Salaam," 22,564,386,095.7 "," 18,670,706,687.35 "
Dec-16,Dar es Salaam," 37,553,384,984.3 "," 16,590,411,487.04 "
Jan-17,Dar es Salaam," 26,345,774,464.1 "," 20,162,001,699.92 "
Feb-17,Dar es Salaam," 26,093,334,003.3 "," 17,020,109,294.74 "
Mar-17,Dar es Salaam," 35,015,900,102.7 "," 18,002,204,834.93 "
Apr-17,Dar es Salaam," 25,314,643,153.1 "," 15,673,362,133.73 "
May-17,Dar es Salaam," 28,189,675,099.3 "," 21,640,963,562.59 "
Jun-17,Dar es Salaam," 40,036,119,389.7 "," 14,110,028,805.44 "
Jul-17,Dar es Salaam," 27,192,975,377.1 "," 17,627,965,362.16 "
Aug-17,Dar es Salaam," 28,265,795,069.3 "," 19,103,757,619.69 "
Sep-17,Dar es Salaam," 31,084,361,296.7 "," 16,511,341,249.34 "
Oct-17,Dar es Salaam," 31,081,802,789.1 "," 28,333,368,145.60 "
Nov-17,Dar es Salaam," 28,219,335,144.1 "," 20,566,707,741.54 "
Dec-17,Dar es Salaam," 45,758,184,005.4 "," 23,967,441,360.55 "
Jan-18,Dar es Salaam," 31,684,455,582.5 "," 22,115,048,564.2 "
Feb-18,Dar es Salaam," 30,001,823,896.5 "," 16,073,057,562.0 "
Mar-18,Dar es Salaam," 35,481,591,331.9 "," 17,026,655,991.8 "
Apr-18,Dar es Salaam," 26,449,992,595.4 "," 17,221,878,895.7 "
May-18,Dar es Salaam," 29,254,587,951.3 "," 18,207,066,832.4 "
Jun-18,Dar es Salaam," 36,713,382,154.1 "," 14,906,604,340.3 "
Jul-18,Dar es Salaam," 30,095,829,518.1 "," 18,014,867,534.3 "
Aug-18,Dar es Salaam," 30,271,042,550.6 "," 17,402,700,751.4 "
Sep-18,Dar es Salaam," 33,785,455,069.0 "," 18,866,582,515.8 "
Oct-18,Dar es Salaam," 40,249,906,812.7 "," 19,970,924,840.0 "
Nov-18,Dar es Salaam," 33,685,720,798.8 "," 18,942,064,927.2 "
Dec-18,Dar es Salaam," 60,570,362,986.1 "," 19,698,781,568.64 "
Jan-19,Dar es Salaam," 36,842,205,314.1 "," 20,744,564,785.1 "
Feb-19,Dar es Salaam," 15,680,132,470.9 "," 17,194,900,561.6 "
Mar-19,Dar es Salaam," 48,319,783,681.1 "," 20,028,314,277.1 "
Apr-19,Dar es Salaam, -   ," 19,399,159,245.9 "
May-19,Dar es Salaam, -   ," 23,560,556,920.5 "
Jun-19,Dar es Salaam, -   ," 19,316,793,439.8 "
Jul-19,Dar es Salaam," 38,544,748,400.5 "," 19,887,332,852.7 "
Aug-19,Dar es Salaam," 31,732,411,251.7 "," 19,334,540,356.5 "
Sep-19,Dar es Salaam," 38,247,315,241.0 "," 21,574,165,922.98 "
Oct-19,Dar es Salaam," 34,585,372,776.5 "," 24,325,065,081.3 "
Nov-19,Dar es Salaam," 31,653,022,786.2 "," 23,551,446,824.7 "
Dec-19,Dar es Salaam," 58,954,176,285.7 "," 20,015,640,885.3 "
Jan-20,Dar es Salaam," 38,560,294,777.0 ", -   
Feb-20,Dar es Salaam," 35,434,384,256.2 ", -   
Mar-20,Dar es Salaam," 46,336,009,218.0 ", -   
Apr-20,Dar es Salaam," 34,806,736,727.2 "," 17,959,989,620.1 "
May-20,Dar es Salaam," 32,539,761,172.6 "," 28,738,725,473.4 "
Jun-20,Dar es Salaam," 56,466,125,741.7 "," 27,663,177,433.9 "
Jul-20,Dar es Salaam," 34,815,907,484.7 "," 26,477,556,771.8 "
Aug-20,Dar es Salaam," 31,139,128,578.6 "," 31,534,250,183.3 "
Sep-20,Dar es Salaam," 48,709,846,652.3 "," 41,246,449,434.5 "
Oct-20,Dar es Salaam," 34,404,774,258.9 "," 31,451,353,320.9 "
Nov-20,Dar es Salaam," 32,547,141,730.5 "," 32,620,711,148.6 "
Dec-20,Dar es Salaam," 54,704,979,501.5 "," 19,057,967,600.61 "
Jan-21,Dar es Salaam," 39,768,852,556.0 "," 20,965,188,445.7 "
Feb-21,Dar es Salaam," 31,915,106,487.2 "," 17,099,524,018.0 "
Mar-21,Dar es Salaam," 46,944,443,898.4 "," 21,464,395,302.8 "
Apr-21,Dar es Salaam," 31,779,744,372.5 "," 18,671,525,055.4 "
May-21,Dar es Salaam," 37,130,995,599.2 "," 17,106,620,405.6 "
Jun-21,Dar es Salaam," 48,893,653,376.3 "," 17,034,517,993.2 "
Jul-21,Dar es Salaam," 38,199,027,674.6 "," 26,709,491,436.1 "
Aug-21,Dar es Salaam," 34,149,867,755.2 "," 20,228,724,017.5 "
Sep-21,Dar es Salaam," 43,675,520,096.7 "," 21,678,821,770.2 "
Oct-21,Dar es Salaam," 39,857,917,493.7 "," 21,452,359,129.2 "
Nov-21,Dar es Salaam," 38,611,398,560.7 "," 23,650,342,126.1 "
Dec-21,Dar es Salaam," 72,076,866,955.1 "," 25,558,416,971.2 "
Jul-97,Temeke, -   , -   
Aug-97,Temeke, -   , -   
Sep-97,Temeke, -   , -   
Oct-97,Temeke, -   , -   
Nov-97,Temeke, -   , -   
Dec-97,Temeke, -   , -   
Jan-98,Temeke, -   , -   
Feb-98,Temeke, -   , -   
Mar-98,Temeke, -   , -   
Apr-98,Temeke, -   , -   
May-98,Temeke, -   , -   
Jun-98,Temeke, -   , -   
Jul-98,Temeke, -   , -   
Aug-98,Temeke, -   , -   
Sep-98,Temeke, -   , -   
Oct-98,Temeke, -   , -   
Nov-98,Temeke, -   , -   
Dec-98,Temeke, -   , -   
Jan-99,Temeke, -   , -   
Feb-99,Temeke, -   , -   
Mar-99,Temeke, -   , -   
Apr-99,Temeke, -   , -   
May-99,Temeke, -   , -   
Jun-99,Temeke, -   , -   
Jul-99,Temeke, -   , -   
Aug-99,Temeke, -   , -   
Sep-99,Temeke, -   , -   
Oct-99,Temeke, -   , -   
Nov-99,Temeke, -   , -   
Dec-99,Temeke, -   , -   
Jan-00,Temeke, -   , -   
Feb-00,Temeke, -   , -   
Mar-00,Temeke, -   , -   
Apr-00,Temeke, -   , -   
May-00,Temeke, -   , -   
Jun-00,Temeke, -   , -   
Jul-00,Temeke, -   , -   
Aug-00,Temeke, -   , -   
Sep-00,Temeke, -   , -   
Oct-00,Temeke, -   , -   
Nov-00,Temeke, -   , -   
Dec-00,Temeke, -   , -   
Jan-01,Temeke, -   , -   
Feb-01,Temeke, -   , -   
Mar-01,Temeke, -   , -   
Apr-01,Temeke, -   , -   
May-01,Temeke, -   , -   
Jun-01,Temeke, -   , -   
Jul-01,Temeke, -   , -   
Aug-01,Temeke, -   , -   
Sep-01,Temeke, -   , -   
Oct-01,Temeke, -   , -   
Nov-01,Temeke, -   , -   
Dec-01,Temeke, -   , -   
Jan-02,Temeke, -   , -   
Feb-02,Temeke, -   , -   
Mar-02,Temeke, -   , -   
Apr-02,Temeke, -   , -   
May-02,Temeke, -   , -   
Jun-02,Temeke, -   , -   
Jul-02,Temeke, -   , -   
Aug-02,Temeke, -   , -   
Sep-02,Temeke, -   , -   
Oct-02,Temeke, -   , -   
Nov-02,Temeke, -   , -   
Dec-02,Temeke, -   , -   
Jan-03,Temeke, -   , -   
Feb-03,Temeke, -   , -   
Mar-03,Temeke, -   , -   
Apr-03,Temeke, -   , -   
May-03,Temeke, -   , -   
Jun-03,Temeke, -   , -   
Jul-03,Temeke, -   , -   
Aug-03,Temeke, -   , -   
Sep-03,Temeke, -   , -   
Oct-03,Temeke, -   , -   
Nov-03,Temeke, -   , -   
Dec-03,Temeke, -   , -   
Jan-04,Temeke, -   , -   
Feb-04,Temeke, -   , -   
Mar-04,Temeke, -   , -   
Apr-04,Temeke, -   , -   
May-04,Temeke, -   , -   
Jun-04,Temeke, -   , -   
Jul-04,Temeke, -   , -   
Aug-04,Temeke, -   , -   
Sep-04,Temeke, -   , -   
Oct-04,Temeke, -   , -   
Nov-04,Temeke, -   , -   
Dec-04,Temeke, -   , -   
Jan-05,Temeke, -   , -   
Feb-05,Temeke, -   , -   
Mar-05,Temeke, -   , -   
Apr-05,Temeke, -   , -   
May-05,Temeke, -   , -   
Jun-05,Temeke, -   , -   
Jul-05,Temeke, -   , -   
Aug-05,Temeke, -   , -   
Sep-05,Temeke, -   , -   
Oct-05,Temeke," 854,400,000.0 "," 287,700,000.00 "
Nov-05,Temeke," 1,077,800,000.0 "," 591,600,000.00 "
Dec-05,Temeke," 1,509,200,000.0 "," 362,100,000.00 "
Jan-06,Temeke," 1,254,400,000.0 "," 710,000,000.00 "
Feb-06,Temeke," 1,102,900,000.0 "," 447,160,000.00 "
Mar-06,Temeke," 1,474,900,000.0 "," 206,500,000.00 "
Apr-06,Temeke," 1,027,500,000.0 "," 482,800,000.00 "
May-06,Temeke," 840,900,000.0 "," 625,700,000.00 "
Jun-06,Temeke," 2,343,100,000.0 "," 487,200,000.00 "
Jul-06,Temeke," 1,020,100,000.0 "," 602,800,000.00 "
Aug-06,Temeke," 1,408,100,000.0 "," 790,800,000.00 "
Sep-06,Temeke," 2,074,220,000.0 "," 753,230,000.00 "
Oct-06,Temeke," 1,192,700,000.0 "," 1,081,200,000.00 "
Nov-06,Temeke," 1,080,200,000.0 "," 925,300,000.00 "
Dec-06,Temeke," 1,896,400,000.0 "," 1,140,300,000.00 "
Jan-07,Temeke," 1,023,076,589.9 "," 939,797,730.18 "
Feb-07,Temeke," 1,004,452,100.5 "," 867,177,403.94 "
Mar-07,Temeke," 1,697,670,008.0 "," 1,258,266,166.40 "
Apr-07,Temeke," 1,156,317,511.0 "," 750,640,503.75 "
May-07,Temeke," 1,346,756,034.5 "," 1,089,197,697.73 "
Jun-07,Temeke," 1,990,540,889.1 "," 742,374,968.52 "
Jul-07,Temeke," 1,436,341,176.2 "," 1,394,925,746.11 "
Aug-07,Temeke," 1,298,161,386.3 "," 1,819,542,168.38 "
Sep-07,Temeke," 1,519,096,212.8 "," 1,655,984,282.20 "
Oct-07,Temeke," 1,744,067,890.2 "," 1,353,840,584.80 "
Nov-07,Temeke," 1,387,617,989.8 "," 1,460,792,679.81 "
Dec-07,Temeke," 2,528,979,977.5 "," 1,800,301,417.23 "
Jan-08,Temeke," 1,957,121,638.8 "," 1,494,782,011.51 "
Feb-08,Temeke," 1,332,659,681.1 "," 2,123,875,574.25 "
Mar-08,Temeke," 2,251,860,744.8 "," 1,978,200,916.86 "
Apr-08,Temeke," 1,644,554,563.9 "," 1,465,903,176.62 "
May-08,Temeke," 1,731,200,000.0 "," 1,890,600,000.00 "
Jun-08,Temeke," 2,464,536,221.7 "," 1,619,963,271.01 "
Jul-08,Temeke," 1,941,815,736.3 "," 1,669,108,464.49 "
Aug-08,Temeke," 2,186,174,973.5 "," 1,834,535,334.80 "
Sep-08,Temeke," 3,199,185,753.7 "," 2,252,079,410.60 "
Oct-08,Temeke," 3,628,516,844.9 "," 1,967,642,706.93 "
Nov-08,Temeke," 2,591,796,253.8 "," 2,200,107,372.33 "
Dec-08,Temeke," 2,836,976,974.1 "," 2,619,812,174.54 "
Jan-09,Temeke," 2,325,362,462.2 "," 1,684,425,525.83 "
Feb-09,Temeke," 1,820,249,158.8 "," 2,470,208,136.07 "
Mar-09,Temeke," 3,284,530,434.3 "," 2,341,687,563.12 "
Apr-09,Temeke," 1,862,576,534.9 "," 1,539,300,000.00 "
May-09,Temeke," 1,833,456,754.1 "," 2,925,604,918.40 "
Jun-09,Temeke," 3,171,937,396.8 "," 2,169,422,844.37 "
Jul-09,Temeke," 2,402,701,251.1 "," 2,494,765,269.39 "
Aug-09,Temeke," 2,906,922,783.0 "," 2,282,174,627.49 "
Sep-09,Temeke," 3,375,338,630.9 "," 2,081,881,659.08 "
Oct-09,Temeke," 2,366,379,740.3 "," 3,039,282,579.01 "
Nov-09,Temeke," 2,459,862,402.4 "," 2,560,510,798.69 "
Dec-09,Temeke," 3,141,381,036.3 "," 5,154,589,462.88 "
Jan-10,Temeke," 3,322,502,015.7 "," 2,235,704,174.23 "
Feb-10,Temeke," 2,259,774,920.4 "," 2,717,865,853.68 "
Mar-10,Temeke," 4,056,550,509.9 "," 2,237,902,611.79 "
Apr-10,Temeke," 2,240,663,724.0 "," 1,960,857,432.71 "
May-10,Temeke," 2,695,409,084.0 "," 2,353,828,647.50 "
Jun-10,Temeke," 3,454,374,241.3 "," 2,853,312,743.04 "
Jul-10,Temeke," 2,784,412,296.9 "," 2,039,671,403.39 "
Aug-10,Temeke," 2,602,116,298.0 "," 3,413,932,032.64 "
Sep-10,Temeke," 4,164,711,894.4 "," 2,814,687,329.26 "
Oct-10,Temeke," 3,732,948,367.7 "," 3,493,888,129.91 "
Nov-10,Temeke," 2,742,000,160.1 "," 3,031,469,868.47 "
Dec-10,Temeke," 5,432,584,328.4 "," 4,880,630,679.28 "
Jan-11,Temeke," 3,518,819,518.9 "," 3,402,610,998.74 "
Feb-11,Temeke," 2,945,945,541.7 "," 2,646,596,544.77 "
Mar-11,Temeke," 5,546,400,173.5 "," 1,866,883,961.38 "
Apr-11,Temeke," 2,818,403,791.9 "," 3,613,035,500.22 "
May-11,Temeke," 2,949,475,844.6 "," 2,840,515,796.12 "
Jun-11,Temeke," 7,219,099,852.3 "," 4,224,101,422.43 "
Jul-11,Temeke," 3,226,375,672.8 "," 3,044,261,314.17 "
Aug-11,Temeke," 3,389,710,014.8 "," 3,847,458,138.23 "
Sep-11,Temeke," 4,114,764,319.0 "," 2,715,441,015.00 "
Oct-11,Temeke," 3,471,806,325.0 "," 3,029,886,188.00 "
Nov-11,Temeke," 2,936,973,409.0 "," 3,745,734,437.00 "
Dec-11,Temeke," 5,873,610,778.0 "," 4,082,832,969.00 "
Jan-12,Temeke," 4,352,173,951.0 "," 3,731,078,791.00 "
Feb-12,Temeke," 3,456,091,921.3 "," 3,212,852,605.69 "
Mar-12,Temeke," 5,646,196,154.0 "," 3,906,614,143.00 "
Apr-12,Temeke," 3,970,399,126.0 "," 2,935,806,012.00 "
May-12,Temeke," 3,503,178,412.0 "," 3,251,919,873.00 "
Jun-12,Temeke," 6,555,553,287.7 "," 3,327,722,572.00 "
Jul-12,Temeke," 735,145,302.9 "," 432,871,491.37 "
Aug-12,Temeke," 4,501,816,940.1 "," 3,213,842,943.16 "
Sep-12,Temeke," 5,519,341,721.1 "," 3,636,200,833.39 "
Oct-12,Temeke," 5,519,341,721.1 "," 2,454,404,167.49 "
Nov-12,Temeke," 5,039,272,744.6 "," 3,806,566,173.95 "
Dec-12,Temeke," 4,658,407,986.7 "," 4,292,123,240.19 "
Jan-13,Temeke," 6,157,424,570.1 "," 3,619,888,593.89 "
Feb-13,Temeke," 5,521,952,894.7 "," 6,234,118,167.50 "
Mar-13,Temeke," 7,230,528,632.8 "," 4,175,441,988.80 "
Apr-13,Temeke," 5,962,673,348.7 "," 3,974,263,677.07 "
May-13,Temeke," 5,511,873,227.5 "," 4,379,526,856.99 "
Jun-13,Temeke," 11,847,716,068.4 "," 6,469,055,195.60 "
Jul-13,Temeke," 6,688,413,838.0 "," 5,353,273,379.45 "
Aug-13,Temeke," 4,941,974,891.4 "," 4,622,101,674.76 "
Sep-13,Temeke," 7,361,514,444.3 "," 5,233,424,118.05 "
Oct-13,Temeke," 6,661,686,821.5 "," 4,737,906,970.05 "
Nov-13,Temeke," 5,892,734,853.0 "," 5,354,467,526.16 "
Dec-13,Temeke," 9,313,179,469.6 "," 5,506,422,819.61 "
Jan-14,Temeke," 7,026,167,400.1 "," 5,430,398,868.00 "
Feb-14,Temeke," 6,655,719,627.1 "," 5,596,514,108.16 "
Mar-14,Temeke," 9,915,222,005.5 "," 5,505,085,529.36 "
Apr-14,Temeke," 7,107,002,206.9 "," 4,643,791,495.14 "
May-14,Temeke," 6,595,016,456.1 "," 4,734,198,666.87 "
Jun-14,Temeke," 15,875,681,523.0 "," 8,479,661,992.00 "
Jul-14,Temeke," 6,440,738,543.4 "," 5,726,731,918.10 "
Aug-14,Temeke," 5,721,814,715.0 "," 6,028,939,628.85 "
Sep-14,Temeke," 12,249,645,799.3 "," 6,283,183,350.87 "
Oct-14,Temeke," 8,095,558,189.0 "," 7,173,619,761.34 "
Nov-14,Temeke," 7,104,453,108.5 "," 6,877,253,500.45 "
Dec-14,Temeke," 15,481,084,057.8 "," 6,369,746,355.01 "
Jan-15,Temeke," 8,187,620,068.3 "," 6,689,145,352.76 "
Feb-15,Temeke," 7,611,721,709.8 "," 6,399,446,172.18 "
Mar-15,Temeke," 12,533,228,258.2 "," 5,917,851,937.83 "
Apr-15,Temeke," 7,782,007,619.1 "," 6,061,929,289.53 "
May-15,Temeke," 7,668,163,017.4 "," 6,011,059,036.91 "
Jun-15,Temeke," 13,147,465,647.7 "," 6,159,011,160.26 "
Jul-15,Temeke," 8,238,195,405.2 "," 7,419,848,542.06 "
Aug-15,Temeke," 7,910,267,141.9 "," 7,070,236,880.57 "
Sep-15,Temeke," 12,852,271,085.2 "," 6,994,921,799.65 "
Oct-15,Temeke," 9,620,848,206.1 "," 7,092,153,849.27 "
Nov-15,Temeke," 9,257,705,629.4 "," 7,283,327,882.01 "
Dec-15,Temeke," 20,273,180,580.7 "," 9,015,129,724.92 "
Jan-16,Temeke," 9,552,691,281.3 "," 9,480,266,186.06 "
Feb-16,Temeke," 8,748,344,103.6 "," 10,826,581,891.52 "
Mar-16,Temeke," 16,907,519,382.7 "," 11,399,085,422.91 "
Apr-16,Temeke," 9,568,539,812.2 "," 8,372,997,879.22 "
May-16,Temeke," 10,714,113,963.2 "," 9,175,516,738.16 "
Jun-16,Temeke," 18,123,014,079.6 "," 9,269,673,357.71 "
Jul-16,Temeke," 10,379,282,195.5 "," 9,097,199,281.60 "
Aug-16,Temeke," 9,927,063,314.9 "," 21,844,710,562.26 "
Sep-16,Temeke," 15,037,964,499.3 "," 10,546,704,351.86 "
Oct-16,Temeke," 10,983,844,835.9 "," 10,147,856,520.59 "
Nov-16,Temeke," 10,014,890,012.1 "," 10,269,962,945.50 "
Dec-16,Temeke," 21,864,857,936.6 "," 11,554,787,431.71 "
Jan-17,Temeke," 11,247,615,491.4 "," 11,317,871,620.31 "
Feb-17,Temeke," 15,042,675,500.9 "," 11,136,788,886.03 "
Mar-17,Temeke," 16,131,231,429.2 "," 9,585,294,143.18 "
Apr-17,Temeke," 10,194,292,926.1 "," 9,444,542,036.65 "
May-17,Temeke," 10,439,904,200.8 "," 8,526,656,119.52 "
Jun-17,Temeke," 18,378,566,838.6 "," 10,229,057,763.13 "
Jul-17,Temeke," 12,766,160,273.7 "," 9,487,044,824.75 "
Aug-17,Temeke," 11,021,275,760.3 "," 8,817,954,693.15 "
Sep-17,Temeke," 17,309,969,631.0 "," 9,316,848,693.32 "
Oct-17,Temeke," 11,004,302,214.3 "," 8,258,082,669.32 "
Nov-17,Temeke," 12,618,189,609.0 "," 9,454,400,799.10 "
Dec-17,Temeke," 25,860,551,079.4 "," 9,640,469,849.81 "
Jan-18,Temeke," 14,506,168,565.8 "," 10,332,918,806.2 "
Feb-18,Temeke," 12,769,495,195.0 "," 9,755,264,582.4 "
Mar-18,Temeke," 17,375,937,752.2 "," 9,712,107,105.2 "
Apr-18,Temeke," 12,065,188,632.0 "," 11,569,115,311.6 "
May-18,Temeke," 12,139,554,606.1 "," 10,742,135,659.5 "
Jun-18,Temeke," 21,402,939,138.7 "," 8,076,234,469.5 "
